"file","validation","ID","family","joint","n","improvement","convergence","max_projected_gradient","bounds"
"elk-363_truncated_normal_joint_108_M21.rds",TRUE,"elk-363","truncated_normal",TRUE,108,0,0,0.000116307319330983,1
"elk-363_truncated_normal_joint_130_H2.rds",TRUE,"elk-363","truncated_normal",TRUE,130,0,0,1.30967237055171e-05,1
"elk-363_truncated_normal_joint_130_H3.rds",TRUE,"elk-363","truncated_normal",TRUE,130,0,0,0.000127982957564981,2
"elk-363_truncated_normal_joint_130_M21.rds",TRUE,"elk-363","truncated_normal",TRUE,130,0,0,3.61410457116656e-05,1
"elk-363_truncated_normal_joint_151_H2.rds",TRUE,"elk-363","truncated_normal",TRUE,151,0,0,0.000210661710297944,1
"elk-363_truncated_normal_joint_151_H3.rds",TRUE,"elk-363","truncated_normal",TRUE,151,0,0,0.000425427515437634,2
"elk-363_truncated_normal_joint_151_M21.rds",TRUE,"elk-363","truncated_normal",TRUE,151,0,0,3.2309799280451e-05,1
"elk-363_truncated_normal_joint_173_H2.rds",TRUE,"elk-363","truncated_normal",TRUE,173,0,0,0.000164209268404938,1
"elk-363_truncated_normal_joint_173_H3.rds",TRUE,"elk-363","truncated_normal",TRUE,173,0,0,0.000127806742966513,1
"elk-363_truncated_normal_joint_173_M21.rds",TRUE,"elk-363","truncated_normal",TRUE,173,0,0,5.87647264183261e-05,2
"elk-363_truncated_normal_joint_195_H2.rds",TRUE,"elk-363","truncated_normal",TRUE,195,0,0,1.52340362546813e-06,2
"elk-363_truncated_normal_joint_195_H3.rds",TRUE,"elk-363","truncated_normal",TRUE,195,0,0,0.000345949047186532,1
"elk-363_truncated_normal_joint_195_M21.rds",TRUE,"elk-363","truncated_normal",TRUE,195,0,0,0.000152613210957345,1
"elk-363_truncated_normal_rate_108_H2.rds",TRUE,"elk-363","truncated_normal",FALSE,108,0,0,3.41742634190836e-05,1
"elk-363_truncated_normal_rate_108_H3.rds",TRUE,"elk-363","truncated_normal",FALSE,108,0,0,0.00124481402963159,5
"elk-363_truncated_normal_rate_108_M21.rds",TRUE,"elk-363","truncated_normal",FALSE,108,0,0,2.24645191337689e-05,1
"elk-363_truncated_normal_rate_130_H2.rds",TRUE,"elk-363","truncated_normal",FALSE,130,0,0,5.53086465515109e-06,1
"elk-363_truncated_normal_rate_130_H3.rds",TRUE,"elk-363","truncated_normal",FALSE,130,0,0,0.00013408225640874,1
"elk-363_truncated_normal_rate_130_M21.rds",TRUE,"elk-363","truncated_normal",FALSE,130,0,0,4.00746102968296e-06,1
"elk-363_truncated_normal_rate_151_H2.rds",TRUE,"elk-363","truncated_normal",FALSE,151,0,0,1.40516931424557e-05,1
"elk-363_truncated_normal_rate_151_H3.rds",TRUE,"elk-363","truncated_normal",FALSE,151,0,0,0.000100294528237909,2
"elk-363_truncated_normal_rate_151_M21.rds",TRUE,"elk-363","truncated_normal",FALSE,151,0,0,5.57065504835361e-06,1
"elk-363_truncated_normal_rate_173_H2.rds",TRUE,"elk-363","truncated_normal",FALSE,173,0,0,2.04465777642122e-05,1
"elk-363_truncated_normal_rate_173_H3.rds",TRUE,"elk-363","truncated_normal",FALSE,173,0,0,0.000260962451648185,2
"elk-363_truncated_normal_rate_173_M21.rds",TRUE,"elk-363","truncated_normal",FALSE,173,0,0,2.12594386539504e-06,1
"elk-363_truncated_normal_rate_195_H2.rds",TRUE,"elk-363","truncated_normal",FALSE,195,0,0,7.41238181944195e-06,2
"elk-363_truncated_normal_rate_195_H3.rds",TRUE,"elk-363","truncated_normal",FALSE,195,0,0,0.000338229710905711,1
"elk-363_truncated_normal_rate_195_M21.rds",TRUE,"elk-363","truncated_normal",FALSE,195,0,0,3.89945853384753e-06,1
"elk-363_weibull_joint_108_H2.rds",TRUE,"elk-363","weibull",TRUE,108,0,0,6.93489710101164e-07,1
"elk-363_weibull_joint_108_H3.rds",TRUE,"elk-363","weibull",TRUE,108,0,0,0.000174674141816233,2
"elk-363_weibull_joint_108_M21.rds",TRUE,"elk-363","weibull",TRUE,108,0,0,4.72368810732842e-06,2
"elk-363_weibull_joint_130_H2.rds",TRUE,"elk-363","weibull",TRUE,130,0,0,1.29773525259095e-05,1
"elk-363_weibull_joint_130_H3.rds",TRUE,"elk-363","weibull",TRUE,130,0,0,0.000141818645715688,2
"elk-363_weibull_joint_130_M21.rds",TRUE,"elk-363","weibull",TRUE,130,0,0,0.000124640564535969,1
"elk-363_weibull_joint_151_H2.rds",TRUE,"elk-363","weibull",TRUE,151,0,0,2.6375346351535e-06,1
"elk-363_weibull_joint_151_H3.rds",TRUE,"elk-363","weibull",TRUE,151,0,0,0.000487102624901549,2
"elk-363_weibull_joint_151_M21.rds",TRUE,"elk-363","weibull",TRUE,151,0,0,0.00011716565495513,1
"elk-363_weibull_joint_173_H2.rds",TRUE,"elk-363","weibull",TRUE,173,0,0,2.23963070312603e-06,1
"elk-363_weibull_joint_173_H3.rds",TRUE,"elk-363","weibull",TRUE,173,0,0,9.75660441331349e-05,1
"elk-363_weibull_joint_173_M21.rds",TRUE,"elk-363","weibull",TRUE,173,0,0,0.000224747509491638,1
"elk-363_weibull_joint_195_H2.rds",TRUE,"elk-363","weibull",TRUE,195,0,0,9.7770680440492e-07,1
"elk-363_weibull_joint_195_H3.rds",TRUE,"elk-363","weibull",TRUE,195,0,0,0.000381476183974501,1
"elk-363_weibull_joint_195_M21.rds",TRUE,"elk-363","weibull",TRUE,195,0,0,3.13661985271884e-05,1
"elk-363_weibull_rate_108_H2.rds",TRUE,"elk-363","weibull",FALSE,108,0,0,5.28643795404986e-07,1
"elk-363_weibull_rate_108_H3.rds",TRUE,"elk-363","weibull",FALSE,108,0,0,0.000293800894723678,2
"elk-363_weibull_rate_108_M21.rds",TRUE,"elk-363","weibull",FALSE,108,0,0,6.53528786642056e-05,1
"elk-363_weibull_rate_130_H2.rds",TRUE,"elk-363","weibull",FALSE,130,0,0,1.43074885271716e-05,1
"elk-363_weibull_rate_130_H3.rds",TRUE,"elk-363","weibull",FALSE,130,0,0,5.8417981563194e-05,2
"elk-363_weibull_rate_130_M21.rds",TRUE,"elk-363","weibull",FALSE,130,0,0,5.52518031323434e-06,1
"elk-363_weibull_rate_151_H2.rds",TRUE,"elk-363","weibull",FALSE,151,0,0,1.54045665113491e-06,1
"elk-363_weibull_rate_151_H3.rds",TRUE,"elk-363","weibull",FALSE,151,0,0,3.5470293370487e-05,2
"elk-363_weibull_rate_151_M21.rds",TRUE,"elk-363","weibull",FALSE,151,0,0,8.82778294908691e-06,1
"elk-363_weibull_rate_173_H2.rds",TRUE,"elk-363","weibull",FALSE,173,0,0,5.68434188607512e-07,1
"elk-363_weibull_rate_173_H3.rds",TRUE,"elk-363","weibull",FALSE,173,0,0,0.00013910721463603,4
"elk-363_weibull_rate_173_M21.rds",TRUE,"elk-363","weibull",FALSE,173,0,0,2.00827798833919e-05,1
"elk-363_weibull_rate_195_H2.rds",TRUE,"elk-363","weibull",FALSE,195,0,0,2.86490831058186e-06,1
"elk-363_weibull_rate_195_H3.rds",TRUE,"elk-363","weibull",FALSE,195,0,0,0.000163311142386938,1
"elk-363_weibull_rate_195_M21.rds",TRUE,"elk-363","weibull",FALSE,195,0,0,4.49063008999934e-06,1
