"ID","floor","fraction","n_train","model","stage","start","log_likelihood","iterations","relative_gain","converged","minimum_transition","maximum_self_transition","floor_hits"
"elk-363",0.1,1,217,"G2","warm_pass2_2",0,-79.9947849787477,9,1.59885584712535e-09,TRUE,0.309675702987204,0.690324297012796,1
"elk-363",0.1,1,217,"G2","warm_pass3_1",0,-79.9947849782808,9,1.5895278380692e-09,TRUE,0.309675733526651,0.690324266473349,1
"elk-363",0.1,1,217,"G2","warm_pass3_2",0,-79.9947849787477,9,1.59885584712535e-09,TRUE,0.309675702987204,0.690324297012796,1
"elk-363",0.1,1,217,"G3","screen",1,-46.4827482743078,37,8.07976134761099e-05,FALSE,0.00345730370758588,0.807577087004397,1
"elk-363",0.1,1,217,"G3","screen",2,-46.48409910247,39,8.18344241757831e-05,FALSE,0.00366589195650288,0.806776744011709,1
"elk-363",0.1,1,217,"G3","screen",3,-46.4853119144507,43,8.68397751925391e-05,FALSE,0.00372831792445434,0.807603698038919,1
"elk-363",0.1,1,217,"G3","screen",4,-46.4812540956204,57,8.2271400092492e-05,FALSE,0.00318480229504364,0.808406926927924,1
"elk-363",0.1,1,217,"G3","screen",5,-46.4673807949556,16,7.53918785401149e-05,FALSE,0.00120567111186375,0.810699900812199,1
"elk-363",0.1,1,217,"G3","screen",6,-46.4540996419682,25,4.12146310407129e-05,FALSE,3.17370201725488e-07,0.809476883691727,1
"elk-363",0.1,1,217,"G3","screen",7,-46.4844653317308,41,8.52450619546414e-05,FALSE,0.00362906284678772,0.807679612745255,1
"elk-363",0.1,1,217,"G3","screen",8,-46.4840452325329,20,8.26933957296921e-05,FALSE,0.00362882570526656,0.807236293947642,1
"elk-363",0.1,1,217,"G3","screen",9,-46.481845375275,54,8.27802418777726e-05,FALSE,0.00326667192285578,0.808286649643369,1
"elk-363",0.1,1,217,"G3","screen",10,-46.4813835633981,46,8.20302810281757e-05,FALSE,0.0032103875242524,0.808333223515061,1
"elk-363",0.1,1,217,"G3","screen",11,-46.484397039169,40,8.25115239409397e-05,FALSE,0.00369808046909459,0.806777517173937,1
"elk-363",0.1,1,217,"G3","screen",12,-46.4763820357669,20,7.95654876754154e-05,FALSE,0.0026818163321177,0.807715754323162,1
"elk-363",0.1,1,217,"G3","screen",13,-46.4597463157385,17,5.6360950392375e-05,FALSE,0.000636070671399802,0.80917834618164,1
"elk-363",0.1,1,217,"G3","screen",14,-46.4792492137018,43,7.98196456590027e-05,FALSE,0.00292405421043896,0.808692130830986,1
"elk-363",0.1,1,217,"G3","screen",15,-46.4688626513528,20,6.70668032492643e-05,FALSE,0.00191519852072681,0.807237934531244,1
"elk-363",0.1,1,217,"G3","screen",16,-46.4874961646829,38,8.99848040513894e-05,FALSE,0.00401374699004386,0.807071483504466,1
"elk-363",0.1,1,217,"G3","screen",17,-46.4842207213654,42,8.20685784421089e-05,FALSE,0.00368326671046274,0.806678293261404,1
"elk-363",0.1,1,217,"G3","screen",18,-46.4701351607886,24,6.5593509025978e-05,FALSE,0.001973287004452,0.808166507017507,1
"elk-363",0.1,1,217,"G3","screen",19,-46.454152411675,21,3.98354116836878e-05,FALSE,2.42575823793726e-05,0.809434307818464,1
"elk-363",0.1,1,217,"G3","screen",20,-46.4560413280714,20,6.05633747646827e-05,FALSE,1.7479381661134e-05,0.809925594773866,1
"elk-363",0.1,1,217,"G3","screen",21,-46.4841543820216,23,8.46411003798129e-05,FALSE,0.00367933192137219,0.806317556991605,1
"elk-363",0.1,1,217,"G3","screen",22,-46.4851719780606,39,8.42247970901627e-05,FALSE,0.0037854791932908,0.806699040007404,1
"elk-363",0.1,1,217,"G3","screen",23,-46.4875845684615,25,8.97015319827783e-05,FALSE,0.00404294765074862,0.806771095106989,1
"elk-363",0.1,1,217,"G3","screen",24,-46.4836745290581,23,8.14555755423857e-05,FALSE,0.00360164635224802,0.807086163413049,1
"elk-363",0.1,1,217,"G3","screen",25,-46.4807969474537,26,8.30036852682992e-05,FALSE,0.00309819466126407,0.808623402256129,1
"elk-363",0.1,1,217,"G3","screen",26,-46.4560128783638,20,5.0267694858654e-05,FALSE,8.4977110854638e-05,0.810048788613236,1
"elk-363",0.1,1,217,"G3","screen",27,-46.4824534362863,55,8.35149496669904e-05,FALSE,0.00334644775111155,0.808187111634599,1
"elk-363",0.1,1,217,"G3","screen",28,-46.4542310271665,16,4.5127903858965e-05,FALSE,0.000151486807533454,0.807815803671245,1
"elk-363",0.1,1,217,"G3","screen",29,-46.4631154198505,18,5.60454255611389e-05,FALSE,0.00122006084899039,0.807875698719058,1
"elk-363",0.1,1,217,"G3","screen",30,-46.4824111873107,58,8.64003912855302e-05,FALSE,0.003276744249611,0.808585902968473,1
"elk-363",0.1,1,217,"G3","screen",31,-46.4857470097011,42,8.66706148156162e-05,FALSE,0.00380573864657236,0.807307422588967,1
"elk-363",0.1,1,217,"G3","screen",32,-46.4806151146272,45,8.11627958855124e-05,FALSE,0.00310858465199455,0.808459067719422,1
"elk-363",0.1,1,217,"G3","screen",33,-46.4855562647754,54,8.52558799103297e-05,FALSE,0.00381731589069183,0.806889462231778,1
"elk-363",0.1,1,217,"G3","screen",34,-46.4735066524199,17,7.67003371916972e-05,FALSE,0.00228480627297918,0.808244150297236,1
"elk-363",0.1,1,217,"G3","screen",35,-46.4859334291497,38,8.59908029762123e-05,FALSE,0.00386411093238106,0.806779162560724,1
"elk-363",0.1,1,217,"G3","screen",36,-46.4819651431442,16,8.32327043872267e-05,FALSE,0.00328479852845031,0.808173576458676,1
"elk-363",0.1,1,217,"G3","screen",37,-46.9318804848964,70,0.000850174443885511,FALSE,0.0192540053126558,0.845906266326339,1
"elk-363",0.1,1,217,"G3","screen",38,-46.4719950569395,16,7.21183721466803e-05,FALSE,0.00229787560781098,0.806090077620254,1
"elk-363",0.1,1,217,"G3","screen",39,-46.4841861788784,35,8.1987683745369e-05,FALSE,0.00368025151745338,0.806659394805283,1
"elk-363",0.1,1,217,"G3","screen",40,-46.4808623015819,52,7.98130618713017e-05,FALSE,0.00317686838889894,0.808191705575634,1
"elk-363",0.1,1,217,"G3","screen",41,-46.4830185311457,44,8.29428481046296e-05,FALSE,0.00344961253928789,0.807881311141389,1
"elk-363",0.1,1,217,"G3","screen",42,-46.456012596359,21,4.86537564378433e-05,FALSE,0.000141349762935372,0.809760368964719,1
"elk-363",0.1,1,217,"G3","screen",43,-46.4869218728419,33,8.88943332698418e-05,FALSE,0.00398901884662535,0.80603528748823,1
"elk-363",0.1,1,217,"G3","screen",44,-46.457610514907,19,6.40494956296784e-05,FALSE,0.000187406911702897,0.809926918969609,1
"elk-363",0.1,1,217,"G3","screen",45,-46.481228612664,23,7.96052925953164e-05,FALSE,0.00338578316714139,0.80625898716971,1
"elk-363",0.1,1,217,"G3","screen",46,-46.4736980999382,20,7.12055814503934e-05,FALSE,0.00238539087987944,0.807902873981353,1
"elk-363",0.1,1,217,"G3","screen",47,-46.4860101370174,25,8.67345898155839e-05,FALSE,0.00388376906126533,0.806199550399209,1
"elk-363",0.1,1,217,"G3","screen",48,-46.4573875625017,12,6.08600134919399e-05,FALSE,0.000213756973135543,0.809757469245379,1
"elk-363",0.1,1,217,"G3","screen",49,-46.4846063455466,35,8.31964767305532e-05,FALSE,0.0037107025023179,0.806956383053274,1
"elk-363",0.1,1,217,"G3","screen",50,-46.487414254544,35,8.94358546861121e-05,FALSE,0.00401855637479492,0.806875310209588,1
"elk-363",0.1,1,217,"G3","screen",51,-46.4584541823708,22,4.74658019273739e-05,FALSE,0.000602067053919172,0.808734356560297,1
"elk-363",0.1,1,217,"G3","screen",52,-46.4855850034,39,8.51542868906437e-05,FALSE,0.00383045096805228,0.806693793234393,1
"elk-363",0.1,1,217,"G3","screen",53,-46.5011415510946,70,0.000144812700679332,FALSE,0.00489633197966048,0.810044807228125,1
"elk-363",0.1,1,217,"G3","screen",54,-46.4642742360702,25,6.10453329940511e-05,FALSE,0.00120387553262618,0.808873307119019,1
"elk-363",0.1,1,217,"G3","screen",55,-46.4827882534082,26,8.33746600532068e-05,FALSE,0.00350996214825733,0.806607722603075,1
"elk-363",0.1,1,217,"G3","screen",56,-46.4873534423955,36,8.91667171289207e-05,FALSE,0.00401898212627422,0.806752128644529,1
"elk-363",0.1,1,217,"G3","screen",57,-46.463461946859,14,6.17923407317482e-05,FALSE,0.00106238311879236,0.809130442875242,1
"elk-363",0.1,1,217,"G3","screen",58,-46.4702671753143,18,6.68696743073492e-05,FALSE,0.00196216993460495,0.808290473711853,1
"elk-363",0.1,1,217,"G3","screen",59,-46.4557735050018,32,4.72442494851781e-05,FALSE,0.000149123021261661,0.809579928255678,1
"elk-363",0.1,1,217,"G3","screen",60,-46.4861605362353,22,8.87848053585718e-05,FALSE,0.00382004499544907,0.807589116507127,1
"elk-363",0.1,1,217,"G3","screen",61,-46.4555723173874,20,4.71288793270799e-05,FALSE,8.80385642227532e-05,0.809830054857375,1
"elk-363",0.1,1,217,"G3","screen",62,-46.4853953493548,27,8.4882719525968e-05,FALSE,0.00381909766041009,0.806375434651881,1
"elk-363",0.1,1,217,"G3","screen",63,-46.4661314630871,16,7.1744973650322e-05,FALSE,0.00125908970628859,0.809452257904138,1
"elk-363",0.1,1,217,"G3","screen",64,-46.4840781436235,48,8.20583893342617e-05,FALSE,0.00365123964724629,0.80699537332536,1
"elk-363",0.1,1,217,"G3","screen",65,-46.4543782055541,23,4.26856430206352e-05,FALSE,2.94810416741404e-06,0.809624589035565,1
"elk-363",0.1,1,217,"G3","screen",66,-46.4838984838027,61,8.80078297177742e-05,FALSE,0.00347478740029902,0.808345140145064,1
"elk-363",0.1,1,217,"G3","screen",67,-46.4631485146812,21,6.70155902369484e-05,FALSE,0.000727016794837251,0.810896780303449,1
"elk-363",0.1,1,217,"G3","screen",68,-46.4853132259484,50,8.81472475696359e-05,FALSE,0.00369664878228832,0.807860632150076,1
"elk-363",0.1,1,217,"G3","screen",69,-46.4764577808189,18,8.16837303425352e-05,FALSE,0.00264382444564477,0.807925227205684,1
"elk-363",0.1,1,217,"G3","screen",70,-46.4774076219049,46,7.50664404989179e-05,FALSE,0.0027371499285967,0.808648593081893,1
"elk-363",0.1,1,217,"G3","screen",71,-46.4830143405324,57,8.23481133356074e-05,FALSE,0.00346298280254945,0.807772647393442,1
"elk-363",0.1,1,217,"G3","screen",72,-46.4842934761027,27,8.65734710829957e-05,FALSE,0.00357034613936751,0.807986110268835,1
"elk-363",0.1,1,217,"G3","screen",73,-46.4820247989594,47,8.01499665954797e-05,FALSE,0.00335491649175958,0.807792955103905,1
"elk-363",0.1,1,217,"G3","screen",74,-46.4605230894439,16,5.62847953131324e-05,FALSE,0.000895573955608383,0.807793698626602,1
"elk-363",0.1,1,217,"G3","screen",75,-46.4655735693906,19,6.50909852807176e-05,FALSE,0.00112687345871622,0.810370123361688,1
"elk-363",0.1,1,217,"G3","screen",76,-46.4840883319991,30,8.21133915590912e-05,FALSE,0.00367692394147219,0.806293742581287,1
"elk-363",0.1,1,217,"G3","screen",77,-46.4818570174922,15,8.30052209564254e-05,FALSE,0.00326196996905431,0.808425565638148,1
"elk-363",0.1,1,217,"G3","screen",78,-46.4803586523543,60,7.99800418365208e-05,FALSE,0.00309387749628836,0.808382801802937,1
"elk-363",0.1,1,217,"G3","screen",79,-46.4792514644217,23,8.00169319618051e-05,FALSE,0.00305938006312895,0.807244575999078,1
"elk-363",0.1,1,217,"G3","screen",80,-46.4869749217252,33,8.82863077611628e-05,FALSE,0.00398049540230252,0.806700735478906,1
"elk-363",0.1,1,217,"G3","screen",81,-46.4838926932696,24,8.55049952003938e-05,FALSE,0.00363467992069324,0.806502585067598,1
"elk-363",0.1,1,217,"G3","screen",82,-46.4584890572435,16,5.59727652361067e-05,FALSE,0.00035754526317039,0.810005059994266,1
"elk-363",0.1,1,217,"G3","screen",83,-46.4753413653167,17,7.16257713394548e-05,FALSE,0.00260964493608137,0.807589658961922,1
"elk-363",0.1,1,217,"G3","screen",84,-46.4863641747848,33,8.70183105684325e-05,FALSE,0.00392304560028795,0.806420299733027,1
"elk-363",0.1,1,217,"G3","screen",85,-46.4819424127968,46,8.13727767942646e-05,FALSE,0.00331343635963832,0.808040952729665,1
"elk-363",0.1,1,217,"G3","screen",86,-46.4601110041775,10,6.52532969971176e-05,FALSE,0.000502940083041992,0.810016469238872,1
"elk-363",0.1,1,217,"G3","screen",87,-46.4811396832628,68,8.22858758608383e-05,FALSE,0.00316655016947041,0.808444269356587,1
"elk-363",0.1,1,217,"G3","screen",88,-46.4796944232801,69,7.82130159862796e-05,FALSE,0.00302775237140662,0.808356009750672,1
"elk-363",0.1,1,217,"G3","screen",89,-46.4857850577415,24,8.8533858772259e-05,FALSE,0.0038611671299972,0.806217626704361,1
"elk-363",0.1,1,217,"G3","screen",90,-46.4676187665459,23,6.10539060696773e-05,FALSE,0.00180866867783414,0.806452949513608,1
"elk-363",0.1,1,217,"G3","screen",91,-46.4759204686591,17,7.99881362641403e-05,FALSE,0.00259130516249513,0.807928916026655,1
"elk-363",0.1,1,217,"G3","screen",92,-46.4754654089152,19,7.59324636074284e-05,FALSE,0.00241942718171366,0.809254447307313,1
"elk-363",0.1,1,217,"G3","screen",93,-46.9318777479489,70,0.000850162929661405,FALSE,0.0192577838711838,0.845902535863235,1
"elk-363",0.1,1,217,"G3","screen",94,-46.4855841919981,46,8.8093042346793e-05,FALSE,0.00374185329683168,0.807733503491161,1
"elk-363",0.1,1,217,"G3","screen",95,-46.4863128243777,41,8.75551944088383e-05,FALSE,0.00387837925854734,0.80717298632596,1
"elk-363",0.1,1,217,"G3","screen",96,-46.477258670241,21,8.20858275212399e-05,FALSE,0.00275523826282927,0.807778052083638,1
"elk-363",0.1,1,217,"G3","screen",97,-46.4765737464614,24,7.59953469478428e-05,FALSE,0.00258889292202954,0.808978597788858,1
"elk-363",0.1,1,217,"G3","screen",98,-46.4548142938072,24,4.68642019910471e-05,FALSE,2.65089573781791e-06,0.809763701715235,1
"elk-363",0.1,1,217,"G3","screen",99,-46.4725320378328,18,6.60096982326166e-05,FALSE,0.00238606192088952,0.80696183692203,1
"elk-363",0.1,1,217,"G3","screen",100,-46.4778229626565,21,7.90361604655423e-05,FALSE,0.0027200611917923,0.808967666115622,1
"elk-363",0.1,1,217,"G3","screen",101,-46.4849009730474,24,8.59743601482178e-05,FALSE,0.0037668045603396,0.806214088767736,1
"elk-363",0.1,1,217,"G3","screen",102,-46.4579695797723,21,5.77984345650574e-05,FALSE,0.000333000571700727,0.809628770751587,1
"elk-363",0.1,1,217,"G3","screen",103,-46.4846822952405,33,8.31282044935274e-05,FALSE,0.0037310722889065,0.806735845262795,1
"elk-363",0.1,1,217,"G3","screen",104,-46.4841276922951,27,8.23944554136556e-05,FALSE,0.00364946734135654,0.807098289612704,1
"elk-363",0.1,1,217,"G3","screen",105,-46.4638896438618,19,5.53577324901765e-05,FALSE,0.00122143107544793,0.808704166954941,1
"elk-363",0.1,1,217,"G3","screen",106,-46.4842688600087,45,8.50222156681501e-05,FALSE,0.00360244309238397,0.807726632963187,1
"elk-363",0.1,1,217,"G3","screen",107,-46.4874486963987,27,8.96068331811567e-05,FALSE,0.00404514560301906,0.806251291071221,1
"elk-363",0.1,1,217,"G3","screen",108,-46.4718609557066,20,7.69119841850677e-05,FALSE,0.00185168975592791,0.810108018978719,1
"elk-363",0.1,1,217,"G3","screen",109,-46.4559830270294,19,4.72572373510724e-05,FALSE,0.000154065222141488,0.809729878887793,1
"elk-363",0.1,1,217,"G3","screen",110,-46.4836142165759,39,8.29240604348124e-05,FALSE,0.0035469056808994,0.807603958852563,1
"elk-363",0.1,1,217,"G3","screen",111,-46.4811844574831,54,8.01617169173123e-05,FALSE,0.00322015469053773,0.808130027136635,1
"elk-363",0.1,1,217,"G3","screen",112,-46.4627898077997,17,6.95865557969784e-05,FALSE,0.00080224060551798,0.809852437012059,1
"elk-363",0.1,1,217,"G3","screen",113,-46.4839973431546,37,8.21292792818324e-05,FALSE,0.00363381984944219,0.807118266269702,1
"elk-363",0.1,1,217,"G3","screen",114,-46.4774910115692,27,7.64173098845631e-05,FALSE,0.00272197891604683,0.80878524295829,1
"elk-363",0.1,1,217,"G3","screen",115,-46.4589665225927,14,5.80280214067846e-05,FALSE,0.000479543214401218,0.809485410115223,1
"elk-363",0.1,1,217,"G3","screen",116,-46.4828755741454,16,8.11008778944479e-05,FALSE,0.00347968053396189,0.807449768459821,1
"elk-363",0.1,1,217,"G3","screen",117,-46.4801776756158,48,7.84797735104546e-05,FALSE,0.00309803679306586,0.808232752377337,1
"elk-363",0.1,1,217,"G3","screen",118,-46.4841129329723,35,8.35328868793266e-05,FALSE,0.00361413019781636,0.807475119348344,1
"elk-363",0.1,1,217,"G3","screen",119,-46.4851212740831,48,8.74314587299558e-05,FALSE,0.00368271154790335,0.807810991876446,1
"elk-363",0.1,1,217,"G3","screen",120,-46.479246371915,69,7.6866391770371e-05,FALSE,0.00298642161805241,0.808316465860101,1
"elk-363",0.1,1,217,"G3","screen",121,-46.4872492900777,40,8.89122099273669e-05,FALSE,0.00400928264880551,0.806719513354098,1
"elk-363",0.1,1,217,"G3","screen",122,-46.4858972690915,34,8.58662242688765e-05,FALSE,0.00386897635079199,0.806559592055888,1
"elk-363",0.1,1,217,"G3","screen",123,-46.4867996744481,33,8.83037346152059e-05,FALSE,0.00397575392854641,0.806166905207155,1
"elk-363",0.1,1,217,"G3","screen",124,-46.45515034299,23,5.29269647794454e-05,FALSE,5.83109013488463e-07,0.809723057622062,1
"elk-363",0.1,1,217,"G3","screen",125,-46.4858903817009,33,8.65202645230266e-05,FALSE,0.00388143618894657,0.805995091701262,1
"elk-363",0.1,1,217,"G3","screen",126,-46.4551023936218,20,4.42035323183517e-05,FALSE,6.17359092391481e-05,0.809772686511911,1
"elk-363",0.1,1,217,"G3","screen",127,-46.4559751553349,21,4.86738116254471e-05,FALSE,0.000113975327884645,0.809913194354087,1
"elk-363",0.1,1,217,"G3","screen",128,-46.477245184302,18,8.06747542584694e-05,FALSE,0.00278568061018438,0.807629580585734,1
"elk-363",0.1,1,217,"G3","screen",129,-46.4840848597751,27,8.28701633877189e-05,FALSE,0.003674525609923,0.806101081379759,1
"elk-363",0.1,1,217,"G3","screen",130,-46.4810128421161,40,8.16461619129058e-05,FALSE,0.00316049519963619,0.808399346460309,1
"elk-363",0.1,1,217,"G3","screen",131,-46.4587280839063,18,5.91152851613661e-05,FALSE,0.000517226680427173,0.808965198637239,1
"elk-363",0.1,1,217,"G3","screen",132,-46.4611769870107,22,5.47093951731881e-05,FALSE,0.00101919276728637,0.807083985114716,1
"elk-363",0.1,1,217,"G3","screen",133,-46.4858737937276,32,8.59640242939215e-05,FALSE,0.0038520918543387,0.806881062182075,1
"elk-363",0.1,1,217,"G3","screen",134,-46.4830182007105,39,8.43278838076606e-05,FALSE,0.00341777187456256,0.808110565889526,1
"elk-363",0.1,1,217,"G3","screen",135,-46.4833661302184,29,8.20093133923695e-05,FALSE,0.00353018869512443,0.80750751142114,1
"elk-363",0.1,1,217,"G3","screen",136,-46.4851909995784,33,8.42684781789807e-05,FALSE,0.0037928543301185,0.806555024611197,1
"elk-363",0.1,1,217,"G3","screen",137,-46.4857270210647,20,8.87374404213224e-05,FALSE,0.00375545982918648,0.807710313349236,1
"elk-363",0.1,1,217,"G3","screen",138,-46.4648463081462,21,6.22048062836082e-05,FALSE,0.00127599981174766,0.80879983787487,1
"elk-363",0.1,1,217,"G3","screen",139,-46.4851146743358,37,8.44994641573913e-05,FALSE,0.00376017316588703,0.807035596442456,1
"elk-363",0.1,1,217,"G3","screen",140,-46.4717603171286,12,6.68391555500414e-05,FALSE,0.00224284394810458,0.806562414381169,1
"elk-363",0.1,1,217,"G3","screen",141,-46.4851088395632,32,8.43600669870185e-05,FALSE,0.00378934895427242,0.806287843388977,1
"elk-363",0.1,1,217,"G3","screen",142,-46.485901201644,22,8.70208791035464e-05,FALSE,0.00387447602530657,0.805995379777674,1
"elk-363",0.1,1,217,"G3","screen",143,-46.4749165672315,48,8.07588090831303e-05,FALSE,0.00224015223539863,0.809791005477003,1
"elk-363",0.1,1,217,"G3","screen",144,-46.4569736621262,20,6.19298273756355e-05,FALSE,0.000120832173145096,0.809949157091748,1
"elk-363",0.1,1,217,"G3","screen",145,-46.4828115704466,59,8.68297260312874e-05,FALSE,0.0033300362175284,0.808522813667459,1
"elk-363",0.1,1,217,"G3","screen",146,-46.4767673912564,17,7.3326706032258e-05,FALSE,0.00278675475704908,0.807374863030227,1
"elk-363",0.1,1,217,"G3","screen",147,-46.4777319760469,20,8.23837527675955e-05,FALSE,0.00263836354425995,0.809308746828723,1
"elk-363",0.1,1,217,"G3","screen",148,-46.4829837270277,33,8.11312952084256e-05,FALSE,0.00348787679184926,0.807526780572429,1
"elk-363",0.1,1,217,"G3","screen",149,-46.4802645878316,25,7.89166262095412e-05,FALSE,0.00310655870039064,0.80818983604258,1
"elk-363",0.1,1,217,"G3","screen",150,-46.4852281296544,23,8.77673794852899e-05,FALSE,0.00379544690057185,0.806308510139055,1
"elk-363",0.1,1,217,"G3","screen",151,-46.4821612401038,46,8.55648720185813e-05,FALSE,0.00325568885705311,0.808555397617886,1
"elk-363",0.1,1,217,"G3","screen",152,-46.4822635772315,27,8.44368528296689e-05,FALSE,0.00329837616982978,0.808340455025462,1
"elk-363",0.1,1,217,"G3","screen",153,-46.4848403359391,30,8.35566527506742e-05,FALSE,0.00374368868996756,0.806826314982159,1
"elk-363",0.1,1,217,"G3","screen",154,-46.4847970435753,31,8.72594485590183e-05,FALSE,0.00363449316264568,0.807914630439754,1
"elk-363",0.1,1,217,"G3","screen",155,-46.4865318489643,33,8.73037396391225e-05,FALSE,0.00393109308027049,0.806745322861191,1
"elk-363",0.1,1,217,"G3","screen",156,-46.4807076835116,67,8.11023314269116e-05,FALSE,0.00312439072300433,0.80842259914585,1
"elk-363",0.1,1,217,"G3","screen",157,-46.4786136873713,13,7.97937367399833e-05,FALSE,0.00296841133875102,0.80719529344435,1
"elk-363",0.1,1,217,"G3","screen",158,-46.4639128884436,13,6.59614207674996e-05,FALSE,0.00110080771741354,0.809082738394832,1
"elk-363",0.1,1,217,"G3","screen",159,-46.4775288639998,23,7.81835107815675e-05,FALSE,0.00286511250677261,0.8073747722159,1
"elk-363",0.1,1,217,"G3","screen",160,-46.4833371764616,51,8.10846058332489e-05,FALSE,0.00354876422564338,0.807289825777914,1
"elk-363",0.1,1,217,"G3","screen",161,-46.4809991021902,47,8.09706503435348e-05,FALSE,0.00317302713264756,0.808311766120587,1
"elk-363",0.1,1,217,"G3","screen",162,-46.4574528538054,17,6.37887256517328e-05,FALSE,0.000207921422840948,0.809687279779631,1
"elk-363",0.1,1,217,"G3","screen",163,-46.480907006248,34,8.10272886879479e-05,FALSE,0.00315731380535651,0.808349322054392,1
"elk-363",0.1,1,217,"G3","screen",164,-46.4631110975851,16,5.62482830113589e-05,FALSE,0.00113486524155897,0.808601555659596,1
"elk-363",0.1,1,217,"G3","screen",165,-46.4735049374099,26,7.9922764321049e-05,FALSE,0.0020422799636875,0.810000655240664,1
"elk-363",0.1,1,217,"G3","screen",166,-46.4810036418778,20,7.83011753107451e-05,FALSE,0.00331293311204011,0.806652386163212,1
"elk-363",0.1,1,217,"G3","screen",167,-46.4864147221845,28,8.71290603714099e-05,FALSE,0.00392892922334661,0.806413234762189,1
"elk-363",0.1,1,217,"G3","screen",168,-46.4833152456857,23,8.74557820065056e-05,FALSE,0.0033951301338299,0.80845556288893,1
"elk-363",0.1,1,217,"G3","screen",169,-46.4800559013023,63,7.88422910561259e-05,FALSE,0.00307094752695014,0.80832503509132,1
"elk-363",0.1,1,217,"G3","screen",170,-46.4750234248714,29,8.01631031694758e-05,FALSE,0.00226811928247882,0.809720916808482,1
"elk-363",0.1,1,217,"G3","screen",171,-46.4822741424335,22,8.16214705748106e-05,FALSE,0.00336423484825954,0.807898011453591,1
"elk-363",0.1,1,217,"G3","screen",172,-46.4849685396093,40,8.37557605326313e-05,FALSE,0.00376560676258578,0.806643780648251,1
"elk-363",0.1,1,217,"G3","screen",173,-46.4865474476465,42,8.73184079088401e-05,FALSE,0.00393505170271989,0.806682961486134,1
"elk-363",0.1,1,217,"G3","screen",174,-46.4582868875815,16,5.89502883080255e-05,FALSE,0.000354613635754457,0.809688606273298,1
"elk-363",0.1,1,217,"G3","screen",175,-46.4843257118991,31,8.23016631505546e-05,FALSE,0.00369556454681031,0.806655688906077,1
"elk-363",0.1,1,217,"G3","screen",176,-46.4876960704753,36,9.00801540598019e-05,FALSE,0.00404856330617326,0.80688244877787,1
"elk-363",0.1,1,217,"G3","screen",177,-46.4834902249051,45,8.21901543236155e-05,FALSE,0.00354497585216442,0.807499330671393,1
"elk-363",0.1,1,217,"G3","screen",178,-46.4844381021692,28,8.46693030815517e-05,FALSE,0.00371088075627349,0.806236159445239,1
"elk-363",0.1,1,217,"G3","screen",179,-46.4791798788574,55,7.68584457458229e-05,FALSE,0.00297614048383921,0.808337233409637,1
"elk-363",0.1,1,217,"G3","screen",180,-46.4827506973093,34,8.47309364724901e-05,FALSE,0.00336640728025561,0.808262440854007,1
"elk-363",0.1,1,217,"G3","screen",181,-46.4839544204396,49,8.46291384795546e-05,FALSE,0.00356084644998507,0.807791700852574,1
"elk-363",0.1,1,217,"G3","screen",182,-46.4556389237229,25,5.38657325822564e-05,FALSE,2.46451767577823e-05,0.809916669426355,1
"elk-363",0.1,1,217,"G3","screen",183,-46.4625428709653,19,5.42346684931435e-05,FALSE,0.00104065695460919,0.808881427781645,1
"elk-363",0.1,1,217,"G3","screen",184,-46.4872120432631,36,8.89906712941407e-05,FALSE,0.00399631803645048,0.806883137597821,1
"elk-363",0.1,1,217,"G3","screen",185,-46.4719747186024,22,7.59567517339697e-05,FALSE,0.00188729795635116,0.809996982132499,1
"elk-363",0.1,1,217,"G3","screen",186,-46.4866898302279,40,8.76540718421655e-05,FALSE,0.0039488663050969,0.806718269192838,1
"elk-363",0.1,1,217,"G3","screen",187,-46.4831819217632,29,8.19475284379284e-05,FALSE,0.00356942064492235,0.806340046429968,1
"elk-363",0.1,1,217,"G3","screen",188,-46.4864943482314,21,8.76171113576069e-05,FALSE,0.0039452106210814,0.806125902855764,1
"elk-363",0.1,1,217,"G3","screen",189,-46.4714936776889,18,7.05502741704405e-05,FALSE,0.0020936334107912,0.808223313183564,1
"elk-363",0.1,1,217,"G3","screen",190,-46.4737595306616,19,7.30369106315309e-05,FALSE,0.00221556131807064,0.809385643969398,1
"elk-363",0.1,1,217,"G3","screen",191,-46.4587245852043,16,5.92601180033623e-05,FALSE,0.000337347577524783,0.810152624782771,1
"elk-363",0.1,1,217,"G3","screen",192,-46.4813425027831,44,8.4740600131739e-05,FALSE,0.00314568136149824,0.808688213289814,1
"elk-363",0.1,1,217,"G3","screen",193,-46.4800178851418,22,8.47136514423091e-05,FALSE,0.00311205763683465,0.80736800125159,1
"elk-363",0.1,1,217,"G3","screen",194,-46.4871418093948,26,8.88541358319177e-05,FALSE,0.00398758212417915,0.806896897626586,1
"elk-363",0.1,1,217,"G3","screen",195,-46.4873363099727,35,8.90592545539697e-05,FALSE,0.00402387098401475,0.806612672845058,1
"elk-363",0.1,1,217,"G3","screen",196,-46.4685126247463,19,7.46524612745706e-05,FALSE,0.0015813071221197,0.809076595087843,1
"elk-363",0.1,1,217,"G3","screen",197,-46.4855580282262,34,8.50825503482357e-05,FALSE,0.00383130163792715,0.806597327076977,1
"elk-363",0.1,1,217,"G3","screen",198,-46.4839806575902,32,8.23375102320483e-05,FALSE,0.00366767157076371,0.806045930798963,1
